Vname,UpName,Vlong,Source,Uptime,UpID,VID,RelatedVs,newDayviews,Sales,Price,Commission,TotalLikes,TotalComments,Changerate,PLink
大朵家酷黑眼线笔 防水防汗 化妆品 正品保证 网红  同款推荐,大朵  晚7点直播,58,淘宝,2019-03-12 19:41:44,97968441538,6667287450542509319,0,-6,0,68.00,0,6323,681,10.77%,https://s.click.taobao.com/t?e=m%3D2%26s%3DS13DIsXWVDdw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMTmkGLu0KWju79%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMVqxyuH8%2BzkGO48BemFv2ZAtkyqhBb5%2B4HoaaUnJGJVNqGmoLahT%2BZzSJD1a7%2B8MkbDMpgzKnkjMoWfJ5I11d4dhHXoWup6v%2F1JztS5T9N8Z040xTe74sItAtu5t0lvo341YlJTA1HMO9KzILw1MW6qJn5AyUbPoV&union_lens=lensId:0b01decb_0cc9_16ec0622cbf_115d&xId=7vAQNbVtAQhjZAPEcwd4l5RPxXVRnVS1mF8wxrJSVemJHbZih5t3NQuw1VQ4OyaTFRE2SlrVjsm4YaqIPOcZV3&union_lens=lensId:0b1b514a_0bc6_16ec0622cc3_8476
ZFC 名师微雕雕花水月柔雾口红唇部丝绒哑光雾面不易脱色唇膏 M01（玲珑锦绣）,瑞琪化妆造型,20,京东,2019-08-29 21:24:54,88000631896,6730579193618337035,0,-7,0,99.00,0,92,6,6.52%,https://u.jd.com/e0bnoN
眉笔男士专用自然黑防水防汗男生初学者画眉毛不脱色单支修眉套装,发型穿搭,53,淘宝,2018-11-18 20:08:31,61620175815,6625171354435996931,0,-7,0,34.00,0,2701,66,2.44%,https://s.click.taobao.com/t?e=m%3D2%26s%3D0F1RwbTLSXBw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMfMzNq2xtNfvxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMcyftfj%2Bo%2FA1znmtSiSa8awtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OoF2doOe5L7Sxy6B%2BWVA790y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b582879_0c60_16ed793bff3_cb0d&xId=lD3RF1UswntZ6wkAGo76ZiV50xFBOyN2djYOmTdWmGFUjAGlmOzsMVcBm9TRegiCQNGyLPVxeEvutCwLWC0DWf&union_lens=lensId:0b0b217b_0d38_16ed793bff4_c1ca
一次性美容洗脸巾洁面巾卸妆巾宝宝清洁干湿擦脸巾,千梦工厂,10,抖音小店,2019-03-20 00:14:46,59391937335,6670069621191609613,0,-7,0,19.90,0,684,151,22.08%,https://haohuo.jinritemai.com/views/product/item2?id=3320172460128747176&origin_type=2002001000&origin_id=6670069621191609613_3325128416449327236&alkey=1128_99514375927_6670069621191609613_3325128416449327236_011
伯特小蜜蜂皇牌唇膏唇膜磨砂膏套组去角质淡化唇纹口红打底保湿,一枝南南,58,天猫,2019-06-23 11:52:06,58905630236,6705327257851907340,0,-8,0,188.00,0,8261,221,2.68%,https://detail.tmall.hk/hk/item.htm?id=588470826805
苏娜大大慕斯之吻哑光雾面口红南瓜色车厘子色保湿滋润易上色唇膏,苏娜?感谢?大家关注,58,淘宝,2019-04-05 20:13:36,58145193537,6676253462373600515,0,-8,0,49.00,0,9784,143,1.46%,https://s.click.taobao.com/t?e=m%3D2%26s%3Drw9T1EdYheFw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMbdlnOFJKSYx5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMc9LlmaWRYobVfhJ5AhFhygtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NcGgY%2FsJ%2BaQGujdixm4Z6H0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57b76e_0ca3_16ec1742a17_a807&xId=6b4Hbcwq8naH2dVyCFE5TgBcfXwTxb0RMNcHumYrSb8ciULI66SuAahp3cQF0r7tB5Ylq4XohOam2P8aV61ubl&union_lens=lensId:0bb39b78_0c3e_16ec1742a18_2980
【双11预售】Armani/阿玛尼红管唇釉丝绒哑光口红番茄色405/206,搭配师阿鹿,12,天猫,2019-02-15 17:08:27,93704350652,6658106032121859341,0,-9,0,310.00,0,985,21,2.13%,https://detail.tmall.com/item.htm?id=562217798988
教主unny优宜卸妆水温和无刺激卸妆眼唇卸妆济州岛温泉卸妆,觉主本人《想念你美妆》,59,淘宝,2019-02-16 22:26:22,71180585880,6658139849557691656,0,-10,0,65.00,0,3214,288,8.96%,https://s.click.taobao.com/t?e=m%3D2%26s%3DLZYMnpJn%2F8Fw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMcI1zrRn5jzZxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM8TqUdQMC0gjqofguyfrmA4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RDGfVycXJ3Nz6%2FaaPY1Rq9Lm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b57b76f_0c71_16ec0290718_9fa7&xId=sXqwjpsvG48RYbrebSMpg4bY2l7RDioDfaBDmtsJ731AOBC42lzDvRPqzL1y57NNJxN9ZDd0elXnB5C0zM8gXF&union_lens=lensId:0b0ffe7d_0cd8_16ec029071a_5abd
少女心放映室 ins网红眼妆亮片啫喱  眼部彩妆星星闪粉贴片免胶水,少女心放映室,26,淘宝,2018-10-30 18:09:46,94233998063,6618090133998554381,0,-11,0,8.80,0,5067,121,2.39%,https://item.taobao.com/item.htm?id=578125853956
雨轩私人定制21支专业化妆师化妆套装柔软亲肤纯动物毛套刷,雨轩造型设计,38,淘宝,2019-07-11 11:39:03,64198406520,6712017848673258759,0,-14,0,1580.00,0,377,15,3.98%,https://s.click.taobao.com/t?e=m%3D2%26s%3DKi6RPZN2RFJw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMV%2Fn%2F7vd5F3P8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMlWvVbW2sdXNPJ3TFR3s4VwtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6M%2BTemcr7P%2F8D71BUKL3jen0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b581b6f_0c08_16ec091385d_2fd7&xId=cXLg4kp4p8AI8p5VtZ2D8eoBqIoobwLf2NCzzZ2rQYj7x3EkiOWIeFrgVwGGiPcke3RRFcv5Yzp1XvRV0fStdX&union_lens=lensId:0bb790e7_0d5c_16ec091385e_ad05
少女心放映室 复古粉色化妆品桌面收纳盒 宿舍寝室卧室文具置物盒,少女心放映室,13,淘宝,2019-03-27 18:05:05,94233998063,6673006195567054083,0,0,0,15.80,0,3586,38,1.06%,https://item.taobao.com/item.htm?id=578569256983
痣多馨美妆 日本Nursery娜斯丽香橙柚子保湿化妆水爽肤保湿COSME,痣多馨koko,54,淘宝,2018-10-03 19:58:33,73531746974,6608098867567136007,0,0,0,89.00,0,4823,311,6.45%,https://item.taobao.com/item.htm?id=578676191828
儿童宝宝过家家厨房化妆女孩仿真工程队冰淇淋套装超市玩具收银机,玩具益趣园,23,淘宝,2019-07-20 05:35:49,61559875124,6715290101229899012,0,0,0,15.90,0,3829,89,2.32%,https://s.click.taobao.com/t?e=m%3D2%26s%3D8Vb8K4%2FoBHJw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMc86GPH7Gc38lovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMZ3PWsIiX1k8%2BH7FccLtGPAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6N6Pj1ZlRbDvwga2VvHRKgV0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0b9f56_0caa_16ec2b07fdd_a1dd&xId=JeOgsb6QUhDZf7g2X4lK88q3Ksisdku4n7IWvGmQxCAOVJXZ2O2iyRWMYGHr2k80twP0PNuEOb31V88maf72DI&union_lens=lensId:0b1b4ba8_0baa_16ec2b07fe1_ac6f
Lan兰 正品出云温泉卸妆水脸部温和清洁卸妆液乳眼唇脸学生温和女,王炸,57,淘宝,2019-04-08 12:53:16,66808097066,6677094987605298444,0,0,0,39.90,0,113465,833,0.73%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dd5g2%2By4kFAtw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMToyHryRFL7QJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMppnYVSp5uEkCaZpss3%2F5%2FwtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MxWJYdAlZS0qN4NDzbnovc0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB393npKgme0atfJmVZ8lw866zeN9GIIRwg%3D&union_lens=lensId:0b0b97cd_906d_16ef9421f83_cc69&xId=RLC65zraVdReFPJ3r1bazMx03LHstx59QGZecesTFoYNIZZlZS7ahxg3Sle4XgqjWFTEBAGLLZ0sh1X8Nu8PhF&union_lens=lensId:0b012096_086f_16ef9421f85_e6e8
日本CANMAKE井田18秋冬万圣节新品 哑光蜡笔唇膏笔口红 01/02/03,快妆办公室,27,淘宝,2018-11-25 19:33:56,99512018892,6627759896811015428,0,0,0,75.00,0,3191,21,0.66%,https://s.click.taobao.com/t?e=m%3D2%26s%3D0Ai09vsY0wZw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMbvfuk4QD%2FdbJ1gyddu7kN9jTWJcS8SByRxvVudQgwsHK%2B2FMj%2Fkh76j8Rk8EfjL%2BB8X7G7Q37BafGBk9R5N78xEuCikgdx34Iwe6%2FtGg2%2FRnfzW3xki7cbThu38KHQcJtil6G8YbNH%2BRcdYjsrfOGqkOrvFobG%2Ft09RNdF9PG1054D9O%2FIWQ4%2BVlMEqA3PwTyB4b8xwNKLSxg5p7bh%2BFbQ%3D&union_lens=lensId:0baf6011_0c7c_1675a011877_8926
单眼皮肿泡眼  化妆矫正教程,佛系大叔美妆,12,淘宝,2018-11-23 18:11:19,85269337842,6626996576239750403,0,0,0,9.90,0,3947,177,4.48%,https://item.taobao.com/item.htm?id=582545745053
呗呗兔同款眉笔女防水防汗自然眉笔初学者同款眉刷,呗呗兔是吃货,40,淘宝,2019-01-08 21:15:49,60382352369,6644114039058205965,0,0,0,29.00,0,87337,1298,1.49%,https://item.taobao.com/item.htm?id=583679809209
colorkey珂拉琪柔雾哑光唇膏口红持久不掉色不沾杯奶茶豆沙色正品,NN会有猫的,17,天猫,2019-04-27 19:55:14,98175454380,6684378885947231496,0,0,0,79.00,0,18293,425,2.32%,https://detail.tmall.com/item.htm?id=584673111509
伊芳妮联名限量版口红持久保湿防水不脱色本命年中国风上新女,胡桃佳子LJ(晚上5点直播哦),41,天猫,2019-04-25 17:46:30,96501928655,6683448939682745613,0,0,0,49.90,0,354432,1656,0.47%,https://detail.tmall.com/item.htm?id=584982960310
RT精致底妆套装美妆蛋彩妆刷组合初学者化妆工具化妆刷彩妆蛋套装,白衣未央,39,淘宝,2019-09-07 17:29:38,61738533254,6733858351832190220,0,0,0,199.00,0,125358,8411,6.71%,https://s.click.taobao.com/t?e=m%3D2%26s%3D1vzBXp6LY9dw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMV%2Bx13TdMA5KJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMhnStxak9VnDRmtNJaiuwzAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OUFNkTm%2BIP6m6zipEYjkaN0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b014932_0c59_16ec7720c6a_a3c9&xId=gxQ0JdAbIQ6Ie0JXJBACTSdlwStSQ8CapUDvRXixcSiaCOoOBpIWfraqkIir9evFTNs2wTogWXSUqdbddt5F2l&union_lens=lensId:0b1af702_0c72_16ec7720c6c_9392
少女心可爱卡通粉色笔筒创意学生文具桌面化妆刷收纳桶收纳盒,洋佳酱,23,淘宝,2019-09-01 12:09:30,461423528393187,6731549344849284365,0,-791,0,5.80,0,861591,3608,0.42%,https://s.click.taobao.com/t?e=m%3D2%26s%3DlQI5JH1m3IJw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMYS3NGbIxlto8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMBoZiaOp8ooGCB6ep85ao1Ywe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RDyepnS3N%2BjBcGndYdY8Pi2m%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b1545dd_0c7b_16ebfd6e83f_22af&xId=Er4mZkNphZnQOmg94OXCLQXGDXxVFqOWypxhHJ6aNmmxKmEnOQPomp5YDYYEwiXq8psBWMjjTV9B9mNSHpGZ3e&union_lens=lensId:0b0b3631_0d10_16ebfd6e843_849f
火烈鸟丝羽流畅眼线液笔+火烈鸟睫毛膏 防水不晕染初学者彩妆正品,花蛤,11,淘宝,2019-04-12 17:59:54,63650992352,6678634353582492939,0,-801,0,29.00,0,14046,548,3.90%,https://s.click.taobao.com/t?e=m%3D2%26s%3DhwWerdGer4lw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMfWG71qfMvbw8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMvk8WiIGDARoklTUoKn3AKAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OeG%2FBGeN1N6hRVLUSCYlh%2B0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b1b2b7f_0c2b_16df3a97580_3fcf&xId=GvdJd5RpvC7RqIQKTv6aF7rfrWxXxXSWZkSRd9LPUUdgXDNo4wuHQKUTlBiVdMK0SuBqBr4QFH07uYPgIllCl6&union_lens=lensId:0b0ad220_0c49_16df3a97582_415d
洁丽雅 Grace 毛巾 一次性洗脸巾婴儿洁面巾洗脸棉巾美容巾化妆棉洗脸毛巾 20*20cm 90抽*3包,羽子酱,47,京东,2019-06-14 19:22:11,98639381247,6702043891585027335,0,-818,0,45.00,0,59265,319,0.54%,https://u.jd.com/WeP4K9
ZEESEA/滋色双头椭圆极细砍刀眉笔不易脱色防水持久不晕染初学者,西野原子,22,淘宝,2019-08-18 17:54:13,68167299201,6726442987150200068,0,-838,0,49.90,0,20331,459,2.26%,https://s.click.taobao.com/t?e=m%3D2%26s%3DAlFbllEJoIZw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMdAC0iC7a2mpRitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMelv3tKv9khcDEWDo3Q4blAtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jS6arJgIVeaaFaPJ9aFPh4AJPCStNUQSx2bbvOA7UcWrpPUTXRfTxtdOeA%2FTvyFkOPlZTBKgNz8E8geG%2FMcDSi0sYOae24fhW0&union_lens=lensId:0b1aff47_0c65_16ebf89acf2_8019&xId=stkrrSQkOFoEx5UOO3wxEH1EGcB0EBwTOrwwFHh2gYyH5s6AVogtZQPvDRAe5alI1BNxPT6VQccXLQ5WozmnwQ&union_lens=lensId:0b08107f_0c8d_16ebf89acf3_b096
花漾浮生化妆刷全套装散粉腮红眼影唇眉刷初学者超软美妆沧州送包,大C,46,淘宝,2019-09-09 17:54:51,8031216229,6734607020013456654,0,-842,0,85.80,0,15545,636,4.09%,https://s.click.taobao.com/t?e=m%3D2%26s%3DOcoCIBCNkmBw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMVXmBmaMjM6QRitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM9L7RMPpEy9WgkAOmnN4I4wtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PCrgIW3ptBghMGMe3%2FL4il0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b582879_0c5f_16ebf932580_b559&xId=TZJGD5Byj3zHowTdxaNSF3S8NU7VyjyJGkHLck6nnxx6YhjDohK7dV6znJUZWCBu1rkzW087dD5NqY8RWxhKXY&union_lens=lensId:0b01eea0_0c3f_16ebf932580_9f98
呼吸旗舰店官网 呼吸套盒时光能量套盒惊喜水分套装化妆品女,葛十八,16,淘宝,2019-06-09 04:18:53,58653219566,6700038277178608909,0,-846,0,89.00,0,6298,790,12.54%,https://s.click.taobao.com/t?e=m%3D2%26s%3DQyZDlAjf26lw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMf%2F9RqIs0uW4MMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM%2Bo8PHQNiIcJRjcmnqBEfEwtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OFV3mG4sTXi%2B%2FE0y0QH%2FpL0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b58245a_0c5e_16ebf8fe2fc_73fd&xId=iYsoSJqfhpmndz8AZDV7enjwtU4Z523E5HiFimjIkVQDDVNAF0zMLGoDQOuGevJNcI9zJ587mygaoe9wL9e1qT&union_lens=lensId:0bb048ad_0cae_16ebf8fe2ff_3853
小蜜坊胡萝卜素变色口红棒棒糖唇膏暗黑之吻保湿烂番茄色颜九同款,花蛤,15,淘宝,2019-05-10 18:22:56,63650992352,6689254412663278856,0,-869,0,59.90,0,16266,625,3.84%,https://s.click.taobao.com/t?e=m%3D2%26s%3D3AbvVVcfksZw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMRUIgnlhOHRAMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMyTa900mLoJszBxX27um7hQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6ONJzyybta%2BQGrzaHrbZMIW0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b5797e0_0cc5_1705744728b_970d&xId=OC9NHWFgbaCpjC8CbtnoiPbVf7xj8L05uqGac7NCpIjAIgemPNbzDJ06qq2kBT8KZZGHSwPJigjQHkLZXgqCBN&union_lens=lensId:0b08107f_0cef_1705744728d_e72f
美颜秘笈晶钻水润口红咬唇妆淡唇纹持久保湿滋润唇膏不易掉色沾杯,葛十八,11,淘宝,2019-02-15 10:56:10,58653219566,6657771104150490376,0,-900,0,119.00,0,3419,131,3.83%,https://s.click.taobao.com/t?e=m%3D2%26s%3DvrvkA0IYgctw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMbcVFZzEKk3nxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMKcpm7wx9l9zLZLVcizic2QtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6Pebulw6%2FFEDOCRYriEK8ux0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:TAPI@1587554864@0b8476aa_0f24_171a1a4ce49_c42a@01
eef星空魅影口红 法国进口料体持久不易掉色不沾杯女学生保湿唇膏,欧欧种草不得了,59,淘宝,2019-08-02 11:59:12,95274150788,6720414106605735179,0,-910,0,29.80,0,7909,153,1.93%,https://s.click.taobao.com/t?e=m%3D2%26s%3DdQlp28zh%2BXxw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMZGPW6A5thdE79%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMvFX%2FN5%2BPsCBviKqIyAukIQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OxnKGt24J3p3gwzX5oL56T0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b013a8d_0c6f_16ebf7c615b_5bc9&xId=i3xZg9AFgoJTh1RcWPhau2X4jeGy8VfAPSgFq6SSvzWRaJ6E7CTeHXsT7X2ajYCl0MBu7eiWJDMwduCjdllnYC&union_lens=lensId:0b150a5c_0bc1_16ebf7c615d_2b35
HEDONE嫉妒怪兽七宗罪唇釉口红学生小众唇彩唇蜜镜面保湿滋润平价,辣辣来撸妆,8,淘宝,2019-01-22 04:27:36,57607108914,6649049418110602503,0,-922,0,89.00,0,60821,845,1.39%,https://s.click.taobao.com/t?e=m%3D2%26s%3DUIc4FjGQ06Fw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMa4Bbvu4rJjf8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMkbAqQL%2Fg%2FRiMisyDSVC62gtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MV25KpZM%2BpRldQ3Tpo5DYl0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b1b15bd_0c8f_16ebfb4b96f_0f47&xId=HiByh6st7yVUx19hAPgQWHFGOcDHWDXqA5gSo6yBG0uImCbphnhAmcNelawahrWBIg5VVMsLFNmf26Rod5EH2o&union_lens=lensId:0b1b514a_0bc6_16ebfb4b971_21c0
自然堂艺术家爱心定制口红炫彩唇膏滋润保湿女化妆品正品旗舰店,软软大测评,22,淘宝,2019-03-11 18:43:57,97602884047,6666399384776772875,0,-1393,0,99.00,0,10962,74,0.68%,https://s.click.taobao.com/t?e=m%3D2%26s%3DYt80rA%2BkNohw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMYN6TdI0QKaGJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMSHFGH%2BNBAQAiXgGZCpFfkwtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jSQZMLUDMNR0y9G7pKV5IJd5PCStNUQSx2bbvOA7UcWrpPUTXRfTxtdOeA%2FTvyFkOPlZTBKgNz8E8geG%2FMcDSi0sYOae24fhW0&union_lens=lensId:0b5952e1_0ce6_16e3a28c3ae_7dd5&xId=iRU8XbbAlIis7atglBUIWUsFhbfvfcu1GpClqVokFzFGS2NOX4bHmedII0VZczoksd2KssIL7KYlHXvmCnW9y7&union_lens=lensId:0b0b00e4_0c60_16e3a28c3b0_4b8b
【薇娅推荐】天猫精灵QUEEN智能语音美妆镜化妆镜台式LED灯梳妆镜,我俩凑一对,20,淘宝,2019-06-03 16:46:32,62780617479,6697917505949764875,0,-1433,0,539.00,0,138688,4455,3.21%,https://s.click.taobao.com/t?e=m%3D2%26s%3DExnqOF5ykrVw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMURW5nRygMpzMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMf5gvK2dFhwuaRzQfbF8jzQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PWKmuDwyLUcC7wrqOxhT3S0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b00aee1_0d7e_1706af38307_3c17&xId=mL67ORgNW9k564TBuu92JxcPLmTs6eKwsJjX1chVmWn4cdkIDyYiw2sxFZgMOF3zmZMrANeydPlqvv4EmqvFVj&union_lens=lensId:0b0fcf04_0d3f_1706af3830a_59ed
小蜜坊棒棒糖润唇膏女无色保湿滋润补水桃子味唇膏口红打底学生,心灵化妆师CC,59,淘宝,2019-08-28 11:10:57,91584431487,6730049918053944590,0,-1482,0,29.90,0,24706,233,0.94%,https://s.click.taobao.com/t?e=m%3D2%26s%3DXnpw2qz%2FY9lw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMVZJ2PbJFdB679%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMyTa900mLoJszBxX27um7hQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6Pj9%2B2Et7luQgmeibFZiQ%2Bj0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57b76f_0be7_16e0a573ae0_5e1f&xId=08W77sPkhFs11LcbbJNh2ZbSF6HkuyQw2PLtcsXvkqoeCUgxvA36pbobqqiiZUcBxL0pWmyEuNKkyCbaRWreMB&union_lens=lensId:0b1aeb4a_0c18_16e0a573adc_6167
