Vname,UpName,Vlong,Source,Uptime,UpID,VID,RelatedVs,newDayviews,Sales,Price,Commission,TotalLikes,TotalComments,Changerate,PLink
佳洁士热感美白牙膏3d炫白美白去黄去牙渍口气清新口腔清洁2支装,小鹿就酱,53,天猫,2019-01-28 17:24:54,76874936305,6651464870007033096,0,-316,0,59.90,0,24700,1332,5.39%,https://detail.tmall.com/item.htm?id=525261853222
教主韩国VIDIVICI女神泡沫洁面乳洗面奶 温和保湿小香氨基酸洁面,觉主本人《想念你美妆》,59,淘宝,2019-02-13 18:55:28,71180585880,6656941268167363847,0,-47,0,130.00,0,6764,295,4.36%,https://s.click.taobao.com/t?e=m%3D2%26s%3D8xIZs4bXzQZw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMcI1zrRn5jzZxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM8TqUdQMC0gjqofguyfrmA4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RBktht30c1Mdi6%2BWANxS2kIm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b01c1f1_0c8c_16ec0290701_21dd&xId=c8jvCoAgUl1IxqkokTSq1NWPl4XqX58yJANupqofdp3KUFacFun81LTsd8IKXhZkfBOZwAXaXRJUKzZ5MzEs16&union_lens=lensId:0b8348ee_0cf6_16ec0290704_dbce
小雪梨韩国d'Alba黛尔珀白松露精华空姐喷雾3秒水光肌保湿包邮,小雪梨梨梨SherryJ,41,淘宝,2019-02-16 12:55:27,57433394141,6658124137841577220,0,-50,0,108.00,0,4232,70,1.65%,https://s.click.taobao.com/t?e=m%3D2%26s%3DaFNQEcSSwr5w4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMfWLRJq%2FNDReMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMdjep1ZBtLZEWdxWvc6R0IAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6O7xWvXF0N6YVJUd8lzqZN70y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0b9f56_0caa_16ec20eeda5_780b&xId=h8FzERxYdls9Hp5OD3XLPuLLvweC6SGYFehM8LjaVplHtk4w6xLjWCLcx3a51pGqbsjwvWCJyQ8WwKaR31Ejfx&union_lens=lensId:0b0f8443_0c76_16ec20eedaa_859a
凡士林保湿润肤霜170g 身体乳面霜滋润清爽不油腻护肤小黄油,可可妈,15,淘宝,2019-08-11 21:00:12,88816985928,6723893302615149832,0,-55,0,15.00,0,490,14,2.86%,https://s.click.taobao.com/t?e=m%3D2%26s%3DwUtGYhOhV%2FZw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMSM4PFKLKylB5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM4%2B72QPVcyaEHjPK1cb5jYgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MCEYLwcwGrGDJcOdWq7nrc0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b5797e2_0c66_16ebf8aa7d4_8a21&xId=GH2GAm6wLaFNkyDCWvsqhsL0FsjWbUSuXT7OMa60DcNeLgFy8nrnY76F07qQnmEicM6NdQ96ebiRgqDCm6oqIi&union_lens=lensId:0b012096_0c74_16ebf8aa7d6_cb26
赤木刚宪 韩国RE:CIPE玥之秘水晶果蔬面膜女补水保湿男士专用正品,道上都叫我赤木刚宪,58,淘宝,2019-01-14 19:11:44,87360424915,6646308575654186248,0,-55,0,49.00,0,16489,231,1.40%,https://item.taobao.com/item.htm?id=585887635782
教主香蒲丽红人参果眼贴膜螺旋藻去眼袋修复去细纹淡化黑眼圈补水,觉主本人《想念你美妆》,59,淘宝,2019-02-17 22:07:27,71180585880,6658172469779696909,0,-56,0,140.00,0,6096,412,6.76%,https://s.click.taobao.com/t?e=m%3D2%26s%3DNMddaUaqPxVw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMSVa93QAkLU3lovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM8TqUdQMC0gjqofguyfrmA4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RBxjUUQFQKVaFze%2Bp7camvpm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b157056_0c6f_16ec0295f38_7709&xId=IZ9UysxiaaAHqLPauYvuMp8V9KoRPuYwS2rLKCPqpMdYzZytTY9fvw0pEQyruLqXNziGionSpfQaOjzikpBItc&union_lens=lensId:0b1b5435_0d0a_16ec0295f3a_bf3b
辣椒的美妆小铺同款鲜研防护喷雾隔离保湿全身提亮肤色包邮,辣椒呀__,59,淘宝,2018-12-08 16:20:25,76206748508,6632534275348499720,0,-60,0,138.00,0,6465,219,3.39%,https://item.taobao.com/item.htm?id=583411259133
赫之本乳香眼霜 去黑眼圈眼袋脂肪粒浮肿补水,配方师新帅,44,淘宝,2018-11-02 08:28:23,6497556215,6619053567233756424,0,-70,0,124.00,0,722,55,7.62%,https://s.click.taobao.com/t?e=m%3D2%26s%3DazST7cMd5Rtw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMfK4kylzITB5MMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMSUVD%2FMqVNO6i9yOXu2MhRQtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jSiaLmaUbeeol9gWYWQVEp2ZPCStNUQSx2bbvOA7UcWrpPUTXRfTxtdOeA%2FTvyFkOPlZTBKgNz8E8geG%2FMcDSi0sYOae24fhW0&union_lens=lensId:0b57b76a_0c7e_16ec1623307_176d&xId=GqAc3ps26m2LXKIony1JHKbZog39otbnNF23lkstxgCU8zIveapwkzQuW25SLz38FvcNQyf6Y7DZ0GtjlF58xx&union_lens=lensId:0b086875_0d1a_16ec162330d_dd1a
男士发泥发蜡清香发胶定型喷雾保湿无味啫喱膏头发型造型自然蓬松,发型穿搭,30,淘宝,2019-07-04 11:37:40,61620175815,6709361523409620236,0,-71,0,29.90,0,806,16,1.99%,https://s.click.taobao.com/t?e=m%3D2%26s%3D2DlWzTEqVV5w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMbU3PwrUwN5Glovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMspbiVfYy0HoY8QmD1hVBaQtkyqhBb5%2B4%2FKofRW9dzmeiGgWCb7aTnc3LpV8PxofEno%2F%2BOj2ZKbTOf9hgN%2FiQ%2B%2BTRvQYaUqJIGgkL3T2m53yb8CqtWDeKiWZgqY9COVeCJvgVEvrKfjtAtC2qPY1AIztCrcixW%2BJIuk9wL6PFwHAhhQs2DjqgEA%3D%3D&union_lens=lensId:0b582d96_0c1d_16ebf8afd32_a32d&xId=fMBczzc4PumpBmKmiaXCCDmexTpLRApQ1kskp2HaWPheuyKs2dKOuZETQFkBvucF7NKu2JS8Hkry4mofGpaTiJ&union_lens=lensId:0b1af702_0c72_16ebf8afd35_b50b
完美日记肌底焕颜红蓝安瓶面部精华液女保湿补水妆前妆后2盒装,波比酱Poppy,59,淘宝,2019-09-18 18:12:03,3276190653886638,6737951219467160835,0,-84,0,129.90,0,14138,155,1.10%,https://s.click.taobao.com/t?e=m%3D2%26s%3DAsFOKzjORyxw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMdSok23cTHnr5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMA09qWerTJ4Tj5oPmeWWScwtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NRmJD7cRusz%2B6bfyAfYQEH0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0130fe_0c49_16e1b561105_7843&xId=2TUkLlqUyBq4Nj5FHKtrOC1VGAlNUsoBsMTiJMxik0NT2T1Tq2IQkMNQWHu40emaqYPAtBqDmCtuzPSS5JPaU5&union_lens=lensId:0bb0d4fb_0d72_16e1b561107_06f8
【薇娅推荐】小蜜坊新西兰进口唇膜女淡化唇纹去死皮补水滋润修复,避雷真真,59,淘宝,2019-09-17 19:46:18,103759940352,6737604425587657998,0,-86,0,74.90,0,4724,63,1.33%,https://s.click.taobao.com/t?e=m%3D2%26s%3DP5MX9MXRCY1w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMQnaPrinMU8C5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMyTa900mLoJszBxX27um7hQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PiG5B6HEjHIZgrY9BHlHBs0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0f79e2_0c71_16ec2545029_9f2f&xId=6GWl6xnC4GirXaVsk2QTxdxRbusdTBOQ5z79mhVAPPKoiHJOKQOcSF5vaBYD8deTuygBNHODs5awLMStX9AuiE&union_lens=lensId:0b0b3631_0d10_16ec254502c_0b6d
AHC官方旗舰店G6超越水乳套装玻尿酸保湿补水女男士官网正品,老阿姨Mia,40,天猫,2019-09-10 18:42:23,71214318353,6734990356091342084,0,-174,0,249.00,0,1260,27,2.14%,https://detail.tmall.hk/hk/item.htm?id=589030979044
素妍美妆小铺同款补水保湿防晒霜女隔离防紫外线,素妍,59,淘宝,2019-02-08 17:18:37,97779218803,6655245058327006477,0,-192,0,98.00,0,61541,557,0.91%,https://s.click.taobao.com/t?e=m%3D2%26s%3DiHhoRphsS3xw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMSGrm8fdAEjCxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMc2XixQ3ZEIy2KA1rimBEoAtkyqhBb5%2B4HoaaUnJGJVNqGmoLahT%2BZzSJD1a7%2B8MktLryB%2FemfTyux9cHdz%2B4B9hHXoWup6v%2F1JztS5T9N8Z040xTe74sItAtu5t0lvo341YlJTA1HMO9KzILw1MW6qJn5AyUbPoV&union_lens=lensId:0b57b770_0c39_16ec0b629fb_2e11&xId=SAoCcBg6u9Aiyxj77gd0kDwjkTgsekbdOfY2Hny6689yrQIKLubyDSNttsMJmK0ZVvld9tALCXuA7Ng0ePmNCV&union_lens=lensId:0b1af702_0c72_16ec0b629fd_694c
AMIRO电动牙刷元气充电式声波震动美白软毛成人学生党女生情侣,叨叨酱紫,50,淘宝,2019-09-09 16:02:55,110002645781,6734578170466454788,0,-192,0,299.00,0,23133,177,0.77%,https://s.click.taobao.com/t?e=m%3D2%26s%3DsTALMCa4y71w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMVgiTOvDPHlvxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMenuR%2FVZUijxnd6qpMu9WIgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OKBzg0QBl%2BY38VqFMJ1zkX0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b1b15bd_0c8f_16ec2a66258_626d&xId=7BvJGadPpJLBn9JCauXqjbuBcfyVWcW9CBzeoklMFGqwQpN5mcz2jp0oX8ywEjiRVmnPqOga3LSt2sj4CZDH7W&union_lens=lensId:0b0b3631_0d10_16ec2a6625b_7702
琦琦同款芦荟胶面膜镇定补水控油,kuier0517,59,淘宝,2019-04-26 17:05:49,81665010485,6684065444954950926,0,-194,0,69.00,0,10207,165,1.62%,https://s.click.taobao.com/t?e=m%3D2%26s%3DRDq1f2GCGx9w4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMf2UiXYHr3ZXRitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMIWTdXyKdfEMvhuBuhcQ9wAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6O8CV9VAfVrKybmzoMAXLsk0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57b76f_0c71_16ec194499c_6b6f&xId=kQlEZnh4p4JkVFGd3kMr60vHkxoklHquItYOWXeW4tkHFRKdTW6okkUX9LFoeV0wGL4d8lqIpmTGGGyWC8CBpd&union_lens=lensId:0b0fe8ba_0cc4_16ec194499f_8b55
FILORGA菲洛嘉清新净化面膜泥涂抹式白泡泡面膜保湿清洁女正品,全能豆嘉嘉,58,天猫,2019-08-05 18:04:02,109725515164,6721482357762788619,0,-196,0,419.00,0,12097,135,1.12%,https://detail.tmall.com/item.htm?id=598094732883
达人氨基酸泡泡面膜洁面乳深层清洁毛孔温和修护补水保湿男女,黎孩,48,淘宝,2019-09-20 22:35:22,61712427813,6738761246578920717,0,-199,0,99.00,0,1148,21,1.83%,https://s.click.taobao.com/t?e=m%3D2%26s%3DcG3a%2FbRtrS5w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMf0kuqFOXV5mMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM5Z51niFqvZ%2ByslAJqxYOyQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PS42%2FxDIdY%2FEoPcI3wC%2B8l0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0f79e2_0c71_16ec299c80c_3e09&xId=BgBUK4BqqXOVYTaK9CZHY6Dt55qJ3Qg6mAX6P5J5yNSSP4wG4x4omO1ouUGfmjeUNrt6KAHpmLUP6rXQGaNWjl&union_lens=lensId:0b0b3631_0d10_16ec299c80f_9407
张袁记LUXIGNITE水基发油男士定型清香保湿强定型发泥发蜡油头膏,张袁记,28,淘宝,2019-06-28 11:43:56,59152554615,6707191103109500167,0,-203,0,175.00,0,708,12,1.69%,https://s.click.taobao.com/t?e=m%3D2%26s%3DGR1vpPfYy%2FBw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMX9lIBiKTodMJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMxLryZbEOzvyqU5cT1ES8FIwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RA%2B%2BI%2Fnn7rr8Cvs%2BK%2Fo0QeCm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b5797e0_0c5f_16ec267e9a4_dbd7&xId=hFieZDHLqEQ2t9NeVHjzB81tf7WTGSTnDFW7kCVql9KkYAkoK7FIyolmEKwtdsPu1CQOvNk1ubAZdGFAhzSOLi&union_lens=lensId:0bb0d4fb_0cf8_16ec267e9a7_a245
完美日记双色腮红膏盘正品保湿提亮肤色裸妆晒红自然女橘色网红款,gfimodels,19,天猫,2018-12-08 10:40:03,80540738083,6632446566634376461,0,-207,0,49.90,0,99458,2276,2.29%,https://detail.tmall.com/item.htm?id=579915719240
男士海盐除螨皂洗脸香皂洁面清洁去螨虫控油收缩毛孔香味持久脸部,变帅秘诀,18,淘宝,2019-08-11 23:57:38,108690818366,6723939033015127300,0,-209,0,34.90,0,231,5,2.16%,https://s.click.taobao.com/t?e=m%3D2%26s%3DPvqs7UYwyJBw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMTnjEtrFn8he8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM5CguDlmB6v%2FxqpWqIcFZqgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6N%2F1YO3yp6dOiknfLCaQZ030y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57bdf0_0c47_16ec01e0084_d5e9&xId=b3Jt8Rg3tAAoQDyG3jObR1wtqk0gMLB3zECmfS8LSym17kM7BmXeLcnAIybyOjevFviTH2E2HVUXVQSE5qkaXQ&union_lens=lensId:0bb0d4fb_0cf8_16ec01e0086_69ab
媄派蚕丝巨补水蚕丝面膜,东莞周周服饰,16,抖音小店,2019-06-10 23:40:52,64980290723,6700781519075609870,0,-218,0,128.00,0,27731,1514,5.46%,https://haohuo.jinritemai.com/views/product/item2?id=3348533517331101800&origin_type=3002001000&origin_id=6700781519075609870_3348533517331101800&alkey=1128_99514375927_6700781519075609870_3348533517331101800_010
花瑶花忍冬花氨基酸椰油洁面液深层清洁补水液体洗面奶泡沫,小喵Meow,54,淘宝,2019-07-11 17:57:18,93579812328,6712214177852755214,0,-1233,0,99.90,0,24375,905,3.71%,https://s.click.taobao.com/t?e=m%3D2%26s%3DIa39Gy1u13lw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMdFNDo4%2FBhfPRitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMi5AouO7MT3stRnlxdP76OIwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCiFw8m92IwKRJQxLbuW7FTm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b82dabf_0c68_16ebf85692d_bd51&xId=SPwTgKyOIy4T9QdOo89aqcqzvVkg96w3gwAGIS60okijQXVKGKrNBPI3udJR2Zu6ZVCU8KAeIfxzog7gPP8ute&union_lens=lensId:0b0f571f_0c5b_16ebf85692f_e190
2支|葆玛之谜滚珠眼霜抗皱去细纹淡化黑眼圈眼袋补水保湿男女学生,Amy好物推荐,11,淘宝,2019-06-19 10:04:37,4067815970855383,6703996707346074892,0,-1303,0,39.00,0,765,13,1.70%,https://s.click.taobao.com/t?e=m%3D2%26s%3DpUqUmMIBc0Jw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMVjZ%2F27XS9yH8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM%2FBhNrBxro%2FW1ovHAX8GT%2FAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NQ9d90OYjSoMVn%2F6O3TpKg0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:TAPI@1587816702@0b84766e_0f7e_171b14021be_0ca0@01
网红化妆品收纳盒充电带LED补光化妆镜子护肤品桌面防尘置物架,趣淘好物,16,淘宝,2019-07-10 08:51:47,60468571551,6711611531416620296,0,-1344,0,99.00,0,40080,501,1.25%,https://s.click.taobao.com/t?e=m%3D2%26s%3DzYCh2UU%2Bgftw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMXWP6Nuvmg1z5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMcrAaAuXmUxd8RDTLHjZ3Hs0Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZkROA1Byi0EpIPm%2BI81YTPEcTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0b5952e0_0c37_16ebf8f6105_a8bd&xId=G98NuzhaTdk5zyzL9D6WWYvQKGizryC5Od3AqrA069bZziLyPDFNVTkPwvuIWrzaL0k7M0idk9C8EU5REkHOOm&union_lens=lensId:0b1b5435_0d0a_16ebf8f6108_68eb
彼丽美白定妆防晒喷雾补水液体袜小泡沫防水不油腻脖子清爽,晶娘娘,46,淘宝,2019-05-15 18:24:02,105636371310,6691036804453354763,0,-1369,0,39.00,0,2464,9,0.37%,https://s.click.taobao.com/t?e=m%3D2%26s%3DfPyUJkhPCt1w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMTA5Yse6mZUdJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMSJWyvRnR6Q3tMnMJnEpV64we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RAiG4cZEH%2Box4ust0XaqUozm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:TAPI@1586601870@0b847676_0ed0_17168d74684_864b@01
颐莲胶原蛋白面膜 透明果冻凝胶面膜贴 保湿淡纹抗初老滋润面膜,Yuki辰,57,淘宝,2019-07-11 17:59:09,103119235929,6712069415875136771,0,-1373,0,98.00,0,472,55,11.65%,https://s.click.taobao.com/t?e=m%3D2%26s%3DvXSEjQZauLpw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXTAHGNsVBB0RitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM%2BNGIjTUsFk5SQVr0Ycd8Z4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RDCcRFbsRTCGubDPI7D%2BXNMm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0bb36656_0c6b_16ec1c40d1f_3dcb&xId=UbKwQSxiAlqinv9QQ7danx1lbCEL2M9xr4DWSH7nyqqV5R3wHVHnISdUFw7Cy1UtcYKehJc2gQsUj9wN9DyHso&union_lens=lensId:0b1aeb4a_0c4f_16ec1c40d21_c93f
FanBeauty Secret海葡萄凝水保湿面膜范冰冰同款 30ml/片,太平公主重金求发,49,天猫,2019-07-20 18:29:50,62241304201,6715519508456525063,0,-1425,0,138.00,0,11929,754,6.32%,https://detail.tmall.com/item.htm?id=592048034213
妮雅丝双面唇膜保湿滋润补水唇膏去死皮淡化唇纹睡眠唇部护理贴女,慕安,58,淘宝,2019-07-01 11:56:06,71120708431,6708266833616719111,0,-1447,0,59.90,0,174684,2051,1.17%,https://s.click.taobao.com/t?e=m%3D2%26s%3DCIKDoUcPAFVw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXi6iEeunrj0lovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMY98jqBg2vF%2B8D7XbOx1aIQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6M5QqqzDGEBWZAnajuJ2%2FKV0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b1aff47_0c65_16ec233ae6f_6b27&xId=BZKJvaMfBbSyRhND1Z6ubkjHgiyIptN3FSnPQgVTQQ4OegMqYo76FQZaZjYxaYLzrSlGg6gKNilUqABVta7jkz&union_lens=lensId:0b01eea0_0c3f_16ec233ae70_a783
马丁古龙香氛男士洗面奶控油祛痘去黑头专用补水保湿洁面乳护肤品,全能豆嘉嘉,55,淘宝,2019-09-05 16:44:38,109725515164,6733104581204659468,0,-1453,0,69.80,0,24012,245,1.02%,https://s.click.taobao.com/t?e=m%3D2%26s%3DW93Xc9tYBiRw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXDT3I1lefxe1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMho4%2F380ph308F0I%2FV4IgzgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6N4sPaX7CpCF%2FCbv%2BgO%2FpMZ0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57ab6b_0cac_16ebfa9591d_20c5&xId=cybvVkuADnNW9wg3GiAMDdYlPMc2MlQ79Y7amYDG2oJQsG2MV6PfWl3ROtQshDrM76yAmS5ETAidvYB3DF06Ev&union_lens=lensId:0bb790e7_0d5c_16ebfa95921_5696
韩方五谷烟酰胺身体乳保湿全身滋润秋冬补水香体女润肤露持久留香,破产仙女好物记,10,淘宝,2019-09-08 14:11:32,63334655349,6734178385607576839,0,-1468,0,18.90,0,2076,199,9.59%,https://s.click.taobao.com/t?e=m%3D2%26s%3D2g49OlH3mSRw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXpCnlRMRXLE1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMD5hLi59d3VX9yUn6bIng4wtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NAbKfeJXfR%2FyxzM4eP3%2B3p0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:TAPI@1588122646@0b84769e_0f4a_171c37c778c_20a1@01
